Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10
0.41213025105642564,0.5536912751677852,0.3599304001988566,0.48334576186925177,0.36303753417847373,0.3615461098682575,0.40193885160328113,0.44966442953020136,0.38814317673378074,0.5973154362416108
0.6912677304964538,0.65802304964539,0.7466755319148937,0.7176418439716313,0.65802304964539,0.5782358156028369,0.5784574468085106,0.6566932624113475,0.5886524822695036,0.6912677304964538
0.5929012345679012,0.5447530864197531,0.5132716049382716,0.6228395061728395,0.5132716049382716,0.6243827160493827,0.5706790123456791,0.6203703703703705,0.5993827160493828,0.5141975308641976
0.6958960328317373,0.641313269493844,0.6783173734610124,0.6471956224350205,0.6610807113543091,0.6958960328317373,0.4366621067031464,0.641313269493844,0.6529411764705884,0.44972640218878246
0.533839400036583,0.6723065666727639,0.6250228644594842,0.5278031827327603,0.5278031827327603,0.6591366380098774,0.5695079568319005,0.6676422169379916,0.6564843607097128,0.5278031827327603
0.5374149659863946,0.5136054421768707,0.3843537414965986,0.41496598639455773,0.4897959183673469,0.47959183673469385,0.6428571428571428,0.5170068027210885,0.41496598639455784,0.5238095238095238
0.6673458991339786,0.6483273900492443,0.6100781117337409,0.6243844455764985,0.6357191373747665,0.6580489047376465,0.6243844455764985,0.5132874851417898,0.6336814399728307,0.6117761929020207
0.7066958327154087,0.7015720005932078,0.7161204211775175,0.6861856740323298,0.7015720005932078,0.5522467744327451,0.6887438825448613,0.3959810173513273,0.6861856740323298,0.6887438825448613
0.5721619707811568,0.6136826674617373,0.5065748608626516,0.538737949711787,0.467781007751938,0.5817773553965414,0.538737949711787,0.5817773553965414,0.5978185251441066,0.5946009739614391
0.6605454433459608,0.39965043580030185,0.4687009147186547,0.660368351350519,0.5374357079060026,0.6758908497335921,0.660368351350519,0.6312174689704025,0.6004650589793342,0.5669253749730512
0.7362826483093743,0.348704191131808,0.7457481271512452,0.7457481271512452,0.5850374569750961,0.7463049200242963,0.48790240939461427,0.72069244786394,0.7273739623405547,0.7334986839441181
0.515840299248063,0.5093324172678347,0.515840299248063,0.5400015267758311,0.5087980457269361,0.4993129508759876,0.5331692049314859,0.4663536776212832,0.46133440207641513,0.48900721401580216
0.735054347826087,0.595221920289855,0.6067708333333333,0.658004981884058,0.486526268115942,0.5639719202898551,0.4994904891304348,0.5584239130434782,0.42170516304347827,0.5584239130434782
0.44049585524421475,0.44049585524421475,0.5560034552260293,0.5107748495915863,0.5015002955127525,0.4901798839165291,0.5899495355145711,0.5560034552260293,0.5807280221861881,0.5807280221861881
